005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
005	001	1
005	001	2
005	001	3
005	001	4
005	001	5
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
006	001	1
006	001	2
006	001	3
006	001	4
006	001	5
006	001	6
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
007	001	1
007	001	2
007	001	3
007	001	4
007	001	5
007	002	1
007	002	2
007	002	3
007	002	4
007	002	5
007	003	1
007	003	2
007	003	3
007	003	4
007	003	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
008	001	1
008	001	2
008	001	3
008	001	4
008	001	5
008	002	1
008	002	2
008	002	3
008	002	4
008	002	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
011	001	1
011	001	2
011	001	3
011	002	1
011	002	2
011	002	3
011	003	1
011	003	2
011	003	3
011	004	1
011	004	2
011	004	3
011	004	4
011	004	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
101	001	1
101	001	2
101	001	3
101	001	4
101	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
102	001	1
102	001	2
102	001	3
102	001	4
102	001	5
